Successful to build network!
[Env] device=cuda:0 model_training=True
【微调模式】成功加载预训练权重！保留了 62 个匹配的层。
[Data] mode=ccpd_board train_samples=100145 test_samples=99996 train_plate_box_aug=jitter_refine prob=0.85 board_anchors=1 pseudo_train=144 pseudo_val=36 province_balance=inv_sqrt first_char_aux=0.40
Epoch:1 || epochiter: 0/1565|| Totel iter 1 || Loss: 0.4944|| Aux: 0.9382||Batch time: 0.6919 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 20/1565|| Totel iter 21 || Loss: 0.6311|| Aux: 1.1395||Batch time: 0.0473 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 40/1565|| Totel iter 41 || Loss: 0.5453|| Aux: 0.8715||Batch time: 0.0442 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 60/1565|| Totel iter 61 || Loss: 0.3536|| Aux: 0.4624||Batch time: 0.0437 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 80/1565|| Totel iter 81 || Loss: 0.2159|| Aux: 0.2265||Batch time: 0.0465 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 100/1565|| Totel iter 101 || Loss: 0.2528|| Aux: 0.4154||Batch time: 0.0429 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 120/1565|| Totel iter 121 || Loss: 0.3321|| Aux: 0.4650||Batch time: 0.0438 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 140/1565|| Totel iter 141 || Loss: 0.2391|| Aux: 0.2554||Batch time: 0.0441 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 160/1565|| Totel iter 161 || Loss: 0.1313|| Aux: 0.1653||Batch time: 0.0454 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 180/1565|| Totel iter 181 || Loss: 0.1876|| Aux: 0.2934||Batch time: 0.0471 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 200/1565|| Totel iter 201 || Loss: 0.1668|| Aux: 0.2033||Batch time: 0.0444 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 220/1565|| Totel iter 221 || Loss: 0.1443|| Aux: 0.0915||Batch time: 0.0466 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 240/1565|| Totel iter 241 || Loss: 0.0846|| Aux: 0.0781||Batch time: 0.0456 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 260/1565|| Totel iter 261 || Loss: 0.1412|| Aux: 0.1406||Batch time: 0.0459 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 280/1565|| Totel iter 281 || Loss: 0.1437|| Aux: 0.1272||Batch time: 0.0436 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 300/1565|| Totel iter 301 || Loss: 0.2428|| Aux: 0.1662||Batch time: 0.0464 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 320/1565|| Totel iter 321 || Loss: 0.1375|| Aux: 0.1389||Batch time: 0.0457 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 340/1565|| Totel iter 341 || Loss: 0.2026|| Aux: 0.2050||Batch time: 0.0484 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 360/1565|| Totel iter 361 || Loss: 0.1489|| Aux: 0.1362||Batch time: 0.0442 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 380/1565|| Totel iter 381 || Loss: 0.1038|| Aux: 0.1114||Batch time: 0.0465 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 400/1565|| Totel iter 401 || Loss: 0.2760|| Aux: 0.2556||Batch time: 0.0436 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 420/1565|| Totel iter 421 || Loss: 0.1423|| Aux: 0.1023||Batch time: 0.0461 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 440/1565|| Totel iter 441 || Loss: 0.1726|| Aux: 0.1624||Batch time: 0.0456 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 460/1565|| Totel iter 461 || Loss: 0.2478|| Aux: 0.2441||Batch time: 0.0453 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 480/1565|| Totel iter 481 || Loss: 0.1204|| Aux: 0.0394||Batch time: 0.0452 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 500/1565|| Totel iter 501 || Loss: 0.1137|| Aux: 0.1282||Batch time: 0.0444 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 520/1565|| Totel iter 521 || Loss: 0.2410|| Aux: 0.2559||Batch time: 0.0462 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 540/1565|| Totel iter 541 || Loss: 0.2439|| Aux: 0.1982||Batch time: 0.0455 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 560/1565|| Totel iter 561 || Loss: 0.1214|| Aux: 0.0816||Batch time: 0.0433 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 580/1565|| Totel iter 581 || Loss: 0.2277|| Aux: 0.3153||Batch time: 0.0448 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 600/1565|| Totel iter 601 || Loss: 0.1020|| Aux: 0.1060||Batch time: 0.0451 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 620/1565|| Totel iter 621 || Loss: 0.0864|| Aux: 0.0833||Batch time: 0.0467 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 640/1565|| Totel iter 641 || Loss: 0.1902|| Aux: 0.1353||Batch time: 0.0445 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 660/1565|| Totel iter 661 || Loss: 0.1540|| Aux: 0.1777||Batch time: 0.0454 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 680/1565|| Totel iter 681 || Loss: 0.1618|| Aux: 0.1491||Batch time: 0.0434 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 700/1565|| Totel iter 701 || Loss: 0.1632|| Aux: 0.1220||Batch time: 0.0440 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 720/1565|| Totel iter 721 || Loss: 0.0500|| Aux: 0.0467||Batch time: 0.0459 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 740/1565|| Totel iter 741 || Loss: 0.1072|| Aux: 0.1140||Batch time: 0.0437 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 760/1565|| Totel iter 761 || Loss: 0.1243|| Aux: 0.1423||Batch time: 0.0458 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 780/1565|| Totel iter 781 || Loss: 0.0800|| Aux: 0.0494||Batch time: 0.0469 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 800/1565|| Totel iter 801 || Loss: 0.1185|| Aux: 0.0666||Batch time: 0.0460 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 820/1565|| Totel iter 821 || Loss: 0.0764|| Aux: 0.0765||Batch time: 0.0485 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 840/1565|| Totel iter 841 || Loss: 0.1299|| Aux: 0.2079||Batch time: 0.0444 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 860/1565|| Totel iter 861 || Loss: 0.0976|| Aux: 0.1043||Batch time: 0.0444 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 880/1565|| Totel iter 881 || Loss: 0.0597|| Aux: 0.0408||Batch time: 0.0458 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 900/1565|| Totel iter 901 || Loss: 0.0860|| Aux: 0.0467||Batch time: 0.0484 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 920/1565|| Totel iter 921 || Loss: 0.2236|| Aux: 0.1944||Batch time: 0.0494 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 940/1565|| Totel iter 941 || Loss: 0.1024|| Aux: 0.1305||Batch time: 0.0439 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 960/1565|| Totel iter 961 || Loss: 0.0940|| Aux: 0.1005||Batch time: 0.0492 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 980/1565|| Totel iter 981 || Loss: 0.1660|| Aux: 0.2433||Batch time: 0.0451 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 1000/1565|| Totel iter 1001 || Loss: 0.1118|| Aux: 0.1071||Batch time: 0.0455 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 1020/1565|| Totel iter 1021 || Loss: 0.1787|| Aux: 0.1061||Batch time: 0.0464 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 1040/1565|| Totel iter 1041 || Loss: 0.1166|| Aux: 0.1046||Batch time: 0.0440 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 1060/1565|| Totel iter 1061 || Loss: 0.1041|| Aux: 0.0806||Batch time: 0.0484 sec. ||LR: 0.00002000
Epoch:1 || epochiter: 1080/1565|| Totel iter 1081 || Loss: 0.1358|| Aux: 0.1069||Batch time: 0.0519 sec. ||LR: 0.00002000
